ID,var_rpta_alt,Prob_uno
319406#834324#246018,0,0.32529256
621913#557121#523221,0,0.37533352
486132#198828#889436,1,0.5346835
438523#448661#631696,1,0.794474
262529#477902#602440,0,0.35015693
627791#360983#718880,1,0.8822671
286017#779442#300900,1,0.5575728
279555#952997#127345,0,0.35752568
19063#871902#208440,0,0.38958964
283206#657068#423274,0,0.3338501
49344#492506#587836,1,0.56223834
220928#1071432#8910,0,0.3014878
210516#325993#757141,1,0.63298535
446924#905484#174858,0,0.23781532
229001#834448#245894,1,0.5739291
383403#271984#811031,1,0.7161669
593656#839927#240415,1,0.61289823
519474#1025153#55189,1,0.62368923
574997#912200#168142,0,0.49784508
582843#56915#1048037,1,0.5888848
547968#245392#837605,0,0.45935747
263216#827803#252539,1,0.697087
610112#300866#782249,1,0.6811003
243589#114462#973356,1,0.5996845
81500#953351#126991,1,0.6361518
567053#649610#430732,0,0.18998599
93239#739289#341053,1,0.719179
373350#76471#1028599,0,0.4779266
167234#878485#201857,0,0.16891171
109878#238152#844829,1,0.7489644
143721#457282#623048,1,0.52999115
385561#252434#830574,1,0.56885076
296489#436203#644041,1,0.5506573
19640#1027824#52518,0,0.23143771
462268#738157#342185,0,0.33385837
160961#79833#1025364,1,0.5921434
461257#705738#374604,0,0.35812014
68542#629456#450886,0,0.2003361
322531#51761#1053181,0,0.2667057
21779#337491#743123,1,0.6452898
441101#830482#249860,1,0.74191105
63947#163023#925094,1,0.650491
250350#973846#106496,0,0.39870954
389853#567357#512985,0,0.4521915
456793#398262#681642,0,0.2927031
600886#100267#987508,1,0.51368386
343472#729949#350393,1,0.73130786
558122#383408#696446,0,0.48406455
150655#761256#319086,1,0.56222427
259017#36451#1068604,1,0.6341393
411944#598063#482279,0,0.31718197
499967#766664#313678,1,0.72732216
34071#501158#579184,1,0.7801427
49167#226978#855839,1,0.8257896
69502#637302#443040,0,0.27539188
254594#971866#108476,0,0.21616037
31719#824856#255486,1,0.7446613
391867#835226#245116,1,0.5614669
230660#862926#217416,0,0.38899302
506864#399826#680084,0,0.46086568
334602#895071#185271,0,0.4649318
490457#573170#507172,1,0.53611594
268304#604610#475732,0,0.32822233
286955#332797#747781,1,0.5477973
106278#88318#1016986,1,0.6691825
135644#218600#864176,1,0.5024419
134270#828433#251909,0,0.45466137
130506#616206#464136,0,0.3532869
486174#809342#271000,0,0.32987773
339678#1059341#21001,1,0.59167296
112507#122411#965405,1,0.7110256
12739#721415#358927,0,0.42333555
130643#839132#241210,0,0.45209134
189457#1017730#62612,0,0.48917753
430610#410379#669546,1,0.6911791
338937#632951#447391,0,0.42521217
285440#977317#103025,1,0.5837186
530223#662736#417606,0,0.3051122
70056#314125#769011,1,0.7808697
229641#1008445#71897,1,0.68749994
607619#786769#293573,1,0.50969946
521118#276443#806585,1,0.5684513
227101#834929#245413,1,0.7066651
508862#873212#207130,0,0.25678086
421746#913341#167001,0,0.225234
596537#667438#412904,0,0.47958887
80858#518491#561851,0,0.47216126
432727#42321#1062488,0,0.37931618
218624#446356#633981,1,0.7637871
28574#868117#212225,0,0.44582444
296606#497312#583030,0,0.42011368
386612#166260#921862,0,0.4520031
304168#154232#933887,1,0.6072987
215691#199092#889173,0,0.37816522
600494#704837#375505,1,0.57171035
390958#705425#374917,0,0.43669423
25489#201280#886990,0,0.4505255
325002#396525#683386,1,0.71750873
17773#970960#109382,1,0.6530926
594245#34320#1070716,1,0.71996677
162646#238476#844519,1,0.8624132
450172#774753#305589,0,0.33413464
386983#868413#211929,0,0.3485598
591636#244617#838380,1,0.6622241
259235#969196#111146,1,0.684439
286468#664704#415638,0,0.38992646
201563#1019235#61107,0,0.46127748
468708#193654#894596,0,0.41018397
291336#38131#1066955,0,0.37215397
228658#748131#332211,0,0.27857554
109067#692335#388007,1,0.5008235
628429#140552#947554,0,0.45950028
365614#468296#612046,0,0.20136851
603881#336092#744493,0,0.4940555
138155#716860#363482,0,0.43377715
380629#790523#289819,1,0.5064301
618412#874512#205830,0,0.25643614
616976#750775#329567,0,0.3982494
116710#1046717#33625,1,0.5047917
561174#279574#803473,1,0.68227893
83700#781711#298631,1,0.66005415
44827#178534#909586,0,0.45280713
247464#535020#545322,0,0.428064
565087#1032537#47805,1,0.5959232
467895#509276#571066,0,0.4901096
247372#89637#1015676,1,0.6489458
618449#467475#612867,0,0.45973098
123030#191308#896931,0,0.34296
102324#560691#519651,1,0.5576445
563876#51046#1053869,1,0.8243789
394626#90275#1015049,1,0.62879413
497737#244760#838237,1,0.66318345
455765#764154#316188,1,0.5078232
113174#735141#345201,1,0.8440574
95367#105238#982537,1,0.7879662
562907#480963#599379,1,0.6412948
357407#62739#1042248,0,0.43671715
479276#509030#571312,0,0.36187223
467665#257311#825667,1,0.5546056
214961#1023548#56794,1,0.60961825
390931#607590#472752,0,0.32454807
64331#92877#994891,1,0.770098
157267#1068842#11500,0,0.43393636
392083#127051#960788,0,0.409178
307163#816082#264260,0,0.21168871
537635#705484#374858,0,0.37480226
181112#257500#825482,1,0.7606782
543161#1013068#67274,0,0.25336963
298505#414499#665429,1,0.7979425
626236#1050153#30189,0,0.44332176
98479#255347#827638,1,0.6444673
433095#204650#880603,1,0.8260774
500948#707689#372653,1,0.5977795
41886#265899#817102,0,0.42845353
523992#503658#576684,0,0.32138112
255037#48570#1056254,1,0.5018653
169803#457472#622863,1,0.6934922
168857#593807#486535,1,0.6786352
137230#485834#594508,1,0.52248824
207483#388412#691440,1,0.5729169
525833#1037327#43015,0,0.44536707
208006#342487#738175,0,0.42661035
210787#438599#641711,1,0.75500107
556986#709128#371214,0,0.4076491
593856#753256#327086,0,0.22211818
31237#468118#612224,1,0.67225677
230599#848190#232152,1,0.6262576
336346#299035#784066,1,0.59399223
292137#729942#350400,1,0.6711043
149727#597942#482400,0,0.47923008
98914#1030522#49820,0,0.41355607
276292#413787#666135,1,0.81872267
100075#1034495#45847,0,0.33292627
96083#1014490#65852,0,0.33141345
169881#848929#231413,0,0.3710485
608254#394760#685150,1,0.7936228
283524#664500#415842,0,0.41242665
418558#157650#930451,0,0.4650054
7867#877542#202800,0,0.46969953
247350#867484#212858,0,0.33753118
548533#775762#304580,0,0.43245286
321711#362461#717396,1,0.5974059
498222#829456#250886,0,0.44686145
243299#413363#666552,1,0.86516726
65076#1032311#48031,1,0.7045773
296827#442841#637464,1,0.5104429
433795#1060199#20143,1,0.8369957
429001#1055060#25282,0,0.310039
300658#547445#532897,1,0.55151576
339926#373037#706816,1,0.6193639
504069#193671#894579,1,0.5389421
39412#954947#125395,0,0.45693308
214853#126460#961373,1,0.85787547
321431#815724#264618,1,0.6193823
415075#302610#780504,1,0.8609
523274#97103#990669,0,0.46136305
158102#972470#107872,0,0.449938
237211#428759#651236,0,0.40076163
851#42953#1061860,1,0.5726463
317675#725557#354785,1,0.5939799
553769#719858#360484,0,0.49306306
381345#414154#665770,1,0.72886145
125913#1024012#56330,1,0.5990665
590442#521776#558566,0,0.44061607
409937#952960#127382,0,0.27776694
47975#662755#417587,0,0.3830312
424353#404777#675147,1,0.7958487
404030#178440#909682,0,0.31709176
215999#447185#633162,0,0.34867415
282036#668802#411540,1,0.57607275
274766#471495#608847,0,0.2497497
288606#859601#220741,1,0.5989968
108323#650043#430299,1,0.7015803
154792#420792#659198,1,0.72660553
408637#130115#957729,1,0.5729267
21692#464546#615796,0,0.46295124
225239#745991#334351,1,0.65402246
510550#793655#286687,0,0.45224833
40397#146649#941442,0,0.4343024
238691#208441#874269,1,0.57407546
290929#395184#684729,1,0.80471367
272984#565724#514618,0,0.46945658
574342#392004#687898,1,0.6998955
499948#867078#213264,0,0.34611
60154#693657#386685,0,0.37873974
544147#372455#707399,0,0.4421666
1550#854452#225890,0,0.26871368
181836#330311#750391,1,0.8065417
318830#886022#194320,0,0.4121284
94437#624431#455911,0,0.40365347
430726#886224#194118,0,0.43483296
51780#115280#972541,1,0.564995
28998#95749#992026,0,0.42058778
485516#855979#224363,0,0.460749
500473#385633#694218,1,0.63467926
606866#185130#903011,1,0.56879646
229998#857189#223153,0,0.43275362
180977#44100#1060717,0,0.37744
362923#597767#482575,1,0.5368161
237754#602016#478326,0,0.2634978
426988#229232#853604,1,0.58980244
253953#609903#470439,0,0.4618747
234385#134604#953463,1,0.5306858
265398#186331#901818,0,0.41906092
208176#452231#628127,1,0.51177496
613451#95045#992731,1,0.79931605
583590#440593#639715,1,0.7672098
181861#599562#480780,0,0.4442746
477911#569434#510908,0,0.2461884
626624#194619#893636,0,0.19781175
264465#761505#318837,0,0.4648925
147698#498899#581443,1,0.515077
300515#949917#130425,1,0.7316873
255551#717648#362694,0,0.41193232
255390#468782#611560,0,0.33040482
585373#105054#982721,0,0.4731698
82823#685744#394598,1,0.90772146
510034#763980#316362,1,0.71420616
424012#1064044#16298,1,0.5393732
291016#431961#648105,1,0.605296
41603#532266#548076,1,0.60873365
334411#769661#310681,0,0.2420243
560213#500179#580163,1,0.5433697
60782#501591#578751,1,0.72331965
28084#782477#297865,1,0.50525373
214666#117834#969991,1,0.81085604
223097#142717#945381,1,0.6279263
215175#682333#398009,1,0.5779861
533849#443201#637108,1,0.6118177
495326#945780#134562,0,0.4510031
271997#451245#629111,1,0.6522277
36175#628494#451848,0,0.33413464
212779#305940#777171,1,0.6221331
631773#217353#865421,1,0.642745
466758#884048#196294,1,0.53163606
153850#300521#782590,0,0.48029426
296606#497304#583038,0,0.46541458
24878#210362#872379,1,0.71296054
3460#832184#248158,1,0.6293515
168263#501908#578434,1,0.5207078
253934#38620#1066468,1,0.5907622
140883#347007#733702,1,0.8325759
298658#535830#544512,0,0.28198612
389390#843912#236430,1,0.6895715
244792#606361#473981,0,0.4405991
405384#108465#979329,0,0.3985056
249913#361648#718213,1,0.6977923
592607#952672#127670,0,0.4590218
292775#553162#527180,1,0.5504552
317797#285468#797591,1,0.6805558
437926#720253#360089,1,0.56066686
420355#1078070#2272,0,0.43530515
438814#524771#555571,0,0.42576692
514170#535243#545099,1,0.62248087
617671#1031825#48517,0,0.46406767
487658#535129#545213,1,0.56809586
412943#964944#115398,1,0.5324638
546458#839325#241017,0,0.43853807
364366#623039#457303,1,0.6288288
71286#118769#969063,0,0.3708704
367273#515787#564555,0,0.4177905
220367#172135#915989,1,0.8468165
566827#170736#917404,1,0.67433226
484031#769475#310867,1,0.54997355
260989#322137#761005,1,0.5860204
377307#1041506#38836,0,0.356726
618109#733786#346556,1,0.8705999
457842#709476#370866,1,0.54916424
506514#832713#247629,1,0.5450323
621114#734014#346328,1,0.6857085
362382#65843#1039177,0,0.29478276
97027#1058356#21986,1,0.59863544
31656#949975#130367,0,0.09312864
509024#937703#142639,1,0.66145885
452770#318516#764623,0,0.48203975
213515#639132#441210,0,0.35864955
526294#1015399#64943,0,0.46558103
450615#64574#1040432,0,0.43659332
538759#169682#918453,1,0.8013226
367446#59829#1045147,1,0.7877982
418717#314864#768274,1,0.52705115
479530#76359#1028711,0,0.48075542
247166#768576#311766,1,0.73756224
1480#654334#426008,1,0.67116255
153086#419050#660942,0,0.44275743
266581#160941#927167,1,0.8038479
62974#658754#421588,0,0.2844517
159268#1069075#11267,1,0.66085243
448068#192784#895461,1,0.5718241
615450#229990#852844,1,0.58824706
467107#738376#341966,1,0.6958467
431274#163323#924796,1,0.5387498
505456#762309#318033,0,0.46918902
108506#489754#590588,1,0.59267104
138862#965123#115219,0,0.23438622
593860#1067636#12706,0,0.40937397
49335#1058519#21823,0,0.48383883
104154#144377#943724,0,0.36995184
247485#295909#787194,0,0.49822935
421660#881622#198720,0,0.43717626
554829#1035978#44364,1,0.71065646
40892#973911#106431,1,0.5391941
560548#653491#426851,0,0.33484533
453700#495962#584380,1,0.62201667
157671#999920#80422,0,0.21109381
312857#862415#217927,0,0.39119464
609637#772455#307887,0,0.16995206
448992#60513#1044467,1,0.60233057
14895#423169#656815,1,0.6917449
632449#137393#950716,0,0.4407051
378628#1057328#23014,0,0.42403612
130880#545498#534844,0,0.045236368
123521#329074#751617,1,0.75525504
410833#267848#815162,1,0.7177152
157935#361936#717923,1,0.81326145
107999#248733#834269,1,0.65488166
549919#593095#487247,0,0.31712455
16304#981309#99033,0,0.45283058
285490#393089#686815,1,0.75366825
554075#660804#419538,0,0.26557124
91863#658856#421486,0,0.4931579
317929#75734#1029331,1,0.74884367
410394#840413#239929,1,0.6222557
143474#765709#314633,1,0.52762884
299209#815453#264889,0,0.43903887
299797#1013579#66763,1,0.6715354
555941#741920#338422,0,0.0921015
384842#1005917#74425,0,0.42329615
189908#454366#625980,0,0.49755234
253719#608004#472338,1,0.6901603
57435#1054142#26200,1,0.5539615
303268#585777#494565,1,0.5529991
507862#762154#318188,1,0.5741332
300658#547436#532906,1,0.6508029
351245#93451#994318,1,0.73262596
245110#1037056#43286,1,0.59106785
161511#1008908#71434,1,0.51919526
73027#991718#88624,0,0.4269792
139521#810346#269996,0,0.3436547
401969#360772#719091,1,0.74926656
275746#127708#960142,1,0.6711156
129835#1061647#18695,0,0.4203702
273067#996071#84271,1,0.61412585
494957#813308#267034,0,0.3893904
139622#369799#710054,1,0.68278694
237497#681718#398624,1,0.6277289
331863#369580#710276,1,0.658824
385457#123004#964815,0,0.45023406
525603#663377#416965,0,0.420182
440717#407787#672132,1,0.8330512
440263#333111#747468,1,0.702718
610187#536723#543619,0,0.4049803
573467#822066#258276,0,0.45465812
440385#591101#489241,0,0.4231623
408095#194119#894133,0,0.48645923
610471#1022964#57378,1,0.5012577
234946#630050#450292,0,0.44430792
593161#876521#203821,1,0.5761147
89439#1026738#53604,1,0.806049
362467#874549#205793,1,0.7235998
433187#835107#245235,0,0.3301935
2008#150470#937625,1,0.9155872
25864#845440#234902,1,0.6300747
130895#492405#587937,0,0.4910328
225650#848234#232108,0,0.42702296
84477#889050#191292,0,0.31087247
399784#853654#226688,1,0.613024
429712#806529#273813,1,0.5814901
379328#503080#577262,0,0.40565795
289227#885652#194690,1,0.557495
536366#254458#828536,1,0.7735756
73731#100134#987642,1,0.75353426
160976#246362#836633,1,0.59959865
273586#199892#888377,1,0.51023746
238741#895446#184896,1,0.7861075
205684#422997#656988,1,0.5515831
263297#515334#565008,0,0.25336012
337761#411046#668878,1,0.57007855
262618#699544#380798,1,0.7646455
78906#844752#235590,0,0.46232754
315242#1026799#53543,0,0.39477795
35745#178105#910012,0,0.48115808
118112#119035#968792,1,0.5612751
583211#622191#458151,0,0.48635504
359824#1033790#46552,0,0.38169044
197707#974464#105878,0,0.4568113
399598#853720#226622,1,0.7101984
35821#701906#378436,0,0.21914464
3749#455597#624739,1,0.66211104
521014#284394#798663,1,0.6081379
150200#115233#972587,1,0.66259557
456342#780204#300138,1,0.65313685
573085#387237#692616,1,0.6024483
1921#103209#984563,1,0.6118285
578915#997281#83061,0,0.35075924
226990#826775#253567,1,0.5814257
97684#185649#902498,1,0.7403919
403674#531171#549171,1,0.7585795
586981#1028687#51655,0,0.28147912
384893#598242#482100,1,0.60951966
111958#593457#486885,0,0.33668956
521018#1025717#54625,0,0.41423097
349823#213712#869046,1,0.87625825
27021#524615#555727,1,0.54359394
436498#455130#625211,1,0.76533455
128807#94558#993221,1,0.7810433
408988#859813#220529,0,0.23643269
74713#565692#514650,1,0.75394434
48259#796094#284248,0,0.4490574
183039#340301#740340,1,0.5822351
296635#738114#342228,0,0.41663727
577864#901843#178499,0,0.28080618
361789#966338#114004,0,0.33299917
187603#470293#610049,0,0.35332283
522094#88879#1016417,1,0.78993595
562269#670948#409394,1,0.5654215
256600#727569#352773,1,0.5537157
75633#244863#838133,1,0.87786037
159863#377331#702524,1,0.6457154
149217#646834#433508,1,0.60734284
283866#180424#907701,0,0.38603196
112801#182291#905842,1,0.6871395
498653#742110#338232,1,0.66899025
60067#737535#342807,1,0.66280496
581047#851961#228381,0,0.39446858
251715#714887#365455,1,0.71912134
191225#830944#249398,0,0.3632413
182439#468398#611944,0,0.3364929
624329#409435#670486,1,0.7772701
354751#164714#923407,1,0.9071735
499343#976033#104309,1,0.64467114
540285#671600#408742,0,0.3647304
113541#1062456#17886,1,0.5081854
26965#944044#136298,0,0.47579804
88637#37703#1067362,1,0.767966
458238#1016070#64272,0,0.44486398
72668#123909#963921,1,0.51778364
566185#956996#123346,1,0.7214355
381987#44122#1060696,0,0.35216373
244958#37860#1067213,1,0.85558844
137773#770090#310252,0,0.44558272
344539#245863#837135,1,0.5738758
125930#629803#450539,1,0.52216476
224311#520094#560248,1,0.6295745
234995#243912#839087,1,0.5901356
183320#971534#108808,0,0.45842984
412553#294882#788212,0,0.3702744
14646#730565#349777,1,0.6340194
558970#383131#696719,1,0.66828483
471564#644482#435860,0,0.374482
581824#1033805#46537,1,0.58086765
610676#58469#1046512,0,0.46713975
504216#899182#181160,0,0.40876704
554501#667634#412708,0,0.24130233
362422#1007560#72782,1,0.67511696
222169#820745#259597,0,0.28367862
243436#742781#337561,0,0.20344675
